TrnsnID,Data,CusmrID,ProdtID,ProdtName,Qutity,Prize,TtlSales,PaymentType,CusterAge
4800,07-10-2033,974,1054,Book D,11,44.68,217.05,nan,91
7438,03/21/2035,987,1002,Book B,-3,170.1,1266.52,nan,4
2354,08/23/2026,757,1054,Book P,3,96.73,2221.5,Debit,-8
6354,02/10/2030,606,1099,Book J,4,83.83,4419.79,Credit,91
4570,12/22/2026,271,1010,Book J,5,145.57,3098.07,Credit,81
8214,11/22/2033,246,1011,Book S,8,130.58,3748.01,nan,48
2753,05/07/2036,572,1027,Book J,4,120.78,4671.32,Cash,6
8074,07-02-2026,611,1008,Book P,-3,19.2,3618.99,Debit,47
1041,01-10-2026,22,1085,Book L,-1,58.59,1664.69,Credit,71
7492,04/28/2031,53,1051,Book R,-1,53.26,4305.99,nan,10
1266,07-11-2030,207,1063,Bok N,3,133.24,128.92,Credit,77
9361,05/05/2023,850,1010,Book S,19,146.92,874.34,Cash,90
7060,04-10-2031,214,1080,Book T,19,16.89,2059.41,debit card,51
278,13-05-2027,599,1094,nan,-1,131.4,584.45,debit card,62
5085,05/04/2032,750,1001,Book G,0,122.53,1692.45,Debit,96
2383,02-05-2027,697,1037,Book D,12,97.28,1984.66,paypal,-6
572,08/26/2031,417,1050,nan,3,131.32,3154.42,Cash,63
1436,09/09/2032,122,1093,Boo E,-4,123.2,1326.84,paypal,58
5353,12/01/2034,15,1035,Book S,5,25.44,4560.74,Credit,11
5446,13-06-2033,394,1079,Book K,11,19.46,3525.27,paypal,42
1008,01/28/2031,170,1033,Bok N,5,59.5,4141.29,Credit Card,6
4544,02/27/2035,426,1002,Book P,-3,197.5,2523.55,debit card,25
8910,05-04-2027,877,1054,Book D,3,28.47,427.23,nan,89
2065,12/08/2029,765,1052,Book F,13,136.37,124.29,nan,9
1137,23-08-2034,913,1018,Book B,12,135.71,1562.19,debit card,56
5344,12/04/2026,317,1099,Book M,17,116.41,856.14,debit card,17
295,02/16/2031,126,1076,Book D,16,62.31,3773.84,Credit Card,52
2404,12/20/2032,383,1083,nan,12,182.12,2407.02,Debit,52
3999,10/19/2034,349,1096,Boo E,-1,32.86,316.63,debit card,17
3742,08-02-2030,999,1060,Book L,16,165.03,4341.26,Cash,96
9318,10/20/2032,921,1032,Book F,9,15.03,1185.34,Debit,31
2720,15-09-2033,234,1080,Book P,6,136.36,2635.13,Credit Card,82
9295,13-09-2031,969,1020,Book S,7,123.38,4960.33,paypal,12
5151,03/11/2030,860,1036,Book J,-3,66.37,367.53,Credit,50
2809,01-12-2034,531,1090,Book A,18,128.24,3665.98,Debit,16
557,08/23/2023,481,1002,nan,19,104.79,4400.32,paypal,26
9020,04-01-2034,633,1088,Bookk H,19,186.65,3828.11,debit card,-10
4796,08/23/2035,986,1007,Book F,14,83.12,3142.3,Debit,87
2470,11-01-2032,464,1015,Book R,5,65.91,118.11,Credit Card,68
3739,12-03-2029,125,1014,Book M,9,45.19,3512.33,Debit,16
4287,29-02-2036,316,1060,nan,9,159.42,562.82,nan,-2
2605,10/27/2032,900,1077,Book R,-5,122.98,2408.91,nan,60
363,26-07-2036,620,1040,Bookk H,8,47.1,3789.96,Credit,78
6925,07/19/2029,272,1068,Book B,-4,107.95,2265.21,Credit Card,19
1705,27-07-2033,528,1069,Book S,8,31.7,1932.25,Credit,74
2140,13-01-2032,757,1051,Book L,-5,125.61,3464.2,debit card,16
3240,10-05-2024,521,1091,Book I,8,149.04,3085.64,debit card,3
2384,08-11-2035,826,1052,Boo E,13,150.59,4743.8,Cash,72
7315,05/27/2034,122,1056,Book T,8,113.3,922.78,nan,-5
4312,16-07-2026,950,1005,Book M,4,55.74,3791.62,Credit Card,14
1313,04/24/2026,38,1064,Book A,5,13.59,1880.09,Credit,42
3931,10/19/2035,956,1039,Book M,15,111.62,2699.51,Debit,22
6184,09/29/2024,819,1095,Book L,-5,101.45,948.68,Credit,84
1592,09-09-2024,319,1017,Book D,4,46.29,2514.64,Debit,7
9483,15-12-2032,946,1015,nan,5,28.79,3395.91,Credit Card,9
2163,04/25/2033,373,1088,Book M,15,167.73,4366.43,paypal,79
2397,06/29/2024,503,1007,Book O,10,36.71,3282.05,debit card,96
318,04/02/2027,766,1094,Book O,16,174.84,302.57,nan,8
5234,07/30/2029,678,1031,nan,8,51.87,915.88,paypal,10
5069,10/12/2024,442,1069,nan,-1,193.83,2889.05,Cash,64
4037,27-11-2030,484,1052,Book M,19,122.48,2609.94,paypal,30
3021,21-01-2025,19,1087,nan,-4,26.19,4114.59,debit card,83
8229,11/16/2027,579,1014,nan,10,198.41,4477.92,paypal,61
5296,30-08-2024,269,1024,Boo E,13,152.63,284.66,paypal,30
3973,30-04-2030,645,1059,nan,8,24.73,1214.25,Credit Card,54
5371,30-08-2031,423,1011,Book D,12,110.07,2416.64,Credit,27
4134,07/17/2034,181,1023,Book P,7,6.96,3753.18,paypal,-1
975,06/29/2032,540,1044,Book A,6,195.15,3932.02,Credit,98
7292,23-09-2030,450,1051,Boo E,-2,177.01,3183.94,Credit Card,81
955,25-10-2026,183,1052,Boo E,-4,50.01,156.07,paypal,9
9402,13-02-2032,939,1044,Book J,18,175.04,423.55,paypal,91
5017,06-04-2025,321,1032,Book B,0,105.53,2895.1,nan,46
9829,15-07-2026,396,1022,Book O,-4,125.3,4298.59,Debit,3
7491,03/01/2030,153,1000,Book F,17,11.56,1875.35,Credit,13
1641,19-11-2027,783,1003,Bookk H,14,58.42,3515.37,nan,68
1291,06-12-2029,163,1061,Book L,10,185.89,2855.54,paypal,42
1381,01/07/2025,685,1041,Book R,9,187.82,2800.35,Debit,4
1934,04/17/2031,847,1066,Boo E,15,63.88,708.93,nan,34
4676,04/19/2031,997,1065,Book D,6,137.34,4325.05,Cash,46
893,12/24/2031,365,1092,nan,-5,119.25,4673.99,debit card,33
7288,16-09-2023,845,1055,Book O,19,81.13,3959.09,Credit,5
4877,11/26/2024,774,1012,nan,18,105.8,1774.98,nan,37
7907,26-04-2030,519,1082,Book J,8,75.66,3430.76,Cash,63
8195,19-04-2030,680,1067,Book I,13,143.84,2849.92,Cash,7
9943,18-10-2025,701,1098,Book P,-3,144.46,3015.96,Debit,14
2467,09/04/2032,847,1069,Book D,16,184.77,3450.16,nan,49
7658,31-03-2029,788,1032,Book S,15,109.63,3132.05,nan,69
1914,04/19/2033,751,1047,Book J,0,92.81,527.73,debit card,30
2737,14-06-2023,90,1067,Book F,6,81.34,3643.07,nan,32
727,03/31/2030,160,1066,Book S,15,182.74,2421.66,paypal,34
7215,10-08-2024,333,1060,nan,3,81.91,3228.15,paypal,4
8246,01/11/2023,87,1032,nan,9,121.66,2201.18,Cash,18
1797,17-06-2032,784,1028,Book T,11,157.73,867.79,Credit,17
3846,07/26/2025,624,1059,Book D,-5,90.58,4880.28,paypal,-8
6403,08/13/2030,184,1090,Book L,-5,182.82,2384.21,Credit,84
937,09/29/2030,845,1052,Boo E,-5,177.07,2194.9,debit card,89
2266,01/24/2033,676,1012,Book S,-3,69.0,2156.79,Credit,89
825,08/29/2024,581,1083,Book D,7,187.78,1789.1,Credit Card,33
7275,10/08/2025,331,1006,Book L,19,79.5,1492.57,Cash,25
1390,02-01-2032,676,1094,Book A,4,106.22,247.85,paypal,39
3565,16-02-2036,611,1023,Book G,-1,56.41,3862.33,Credit Card,56
5430,11/19/2033,465,1005,Book L,2,145.78,1447.7,Cash,86
7828,23-04-2027,640,1098,nan,14,150.17,729.32,Credit,5
5691,06/25/2031,861,1036,nan,6,80.97,3199.72,Credit Card,8
7879,20-03-2023,36,1058,Book M,15,10.41,2747.58,Debit,22
1869,01-03-2028,464,1001,Boo E,4,76.58,3953.87,Credit Card,63
8203,03/08/2036,702,1008,Book M,11,161.88,4715.87,Debit,49
7487,18-09-2035,357,1039,Book I,4,152.3,3803.07,Credit Card,30
807,09-07-2033,845,1020,Book G,7,175.21,4645.68,paypal,94
4806,04/21/2026,241,1017,Book T,-4,160.68,693.99,Cash,-5
9248,02/18/2029,192,1032,Book T,6,103.18,151.25,Cash,86
7512,08/22/2028,339,1036,Book L,16,75.7,4579.76,Cash,94
8057,01/04/2032,727,1053,Book J,4,168.49,357.84,Cash,61
4495,08/23/2027,180,1028,Book G,4,106.14,2717.78,Credit,59
2633,20-09-2028,802,1057,Boo E,9,43.52,2809.07,Credit,6
8994,12-10-2032,862,1049,Book S,18,31.59,587.64,Debit,70
8624,10-07-2029,750,1010,Book K,14,59.28,567.67,Cash,86
7833,30-07-2028,133,1011,Book J,-1,147.84,2163.12,Credit,97
4389,15-03-2027,65,1052,Book O,-4,47.95,4264.52,Credit Card,-1
146,01/05/2028,637,1022,Book J,-1,188.25,3324.65,debit card,-9
6468,12/17/2027,468,1047,Book P,11,24.62,1866.54,Cash,66
2034,06/25/2034,749,1047,Book O,-4,81.82,81.93,Credit,1
9223,02/15/2027,427,1063,Book T,14,47.48,3049.58,Credit Card,86
1166,01/30/2032,741,1028,Book A,7,156.56,4129.74,Debit,90
2051,09/21/2032,762,1006,Book F,-3,98.13,4614.88,Debit,96
3761,09/05/2027,162,1051,Boo E,-2,56.45,4357.58,debit card,77
4436,09/13/2026,566,1062,Book L,2,64.9,4233.98,Credit Card,19
3431,03/05/2029,576,1003,Bok N,1,66.68,136.19,nan,-10
8191,03-10-2028,262,1056,Book S,8,40.82,3279.34,paypal,19
8846,11/02/2027,127,1018,Book L,-2,172.11,490.56,debit card,53
7070,19-03-2029,287,1001,Book I,0,68.75,85.66,Credit,44
4362,31-08-2023,858,1088,Book O,6,58.56,3878.18,nan,89
1772,02/02/2026,191,1045,Book G,16,46.0,497.93,Credit Card,90
3512,04-07-2030,777,1094,Boo E,18,68.76,1627.31,Credit,59
272,02/01/2034,979,1053,Book M,5,54.88,4012.7,debit card,53
8437,28-03-2029,103,1066,Book S,0,22.32,625.43,Credit Card,2
2033,22-07-2026,649,1027,Book R,2,82.26,1202.13,Credit Card,51
9991,02/05/2032,837,1073,nan,-1,14.29,4509.3,Credit Card,32
3811,04/17/2023,318,1086,nan,-2,79.25,3481.2,Cash,28
4347,03/21/2026,409,1097,Book M,9,97.1,735.95,Credit,88
546,12/11/2034,218,1091,Book T,0,100.08,802.43,paypal,70
3242,10-05-2029,873,1050,Book P,17,163.44,3684.62,Credit,-2
8503,11-08-2031,679,1021,Bookk H,-3,60.88,3477.85,debit card,-6
9931,11/09/2030,106,1074,Book D,13,169.13,570.77,Debit,49
7565,11-09-2030,483,1070,Book J,1,166.22,2123.72,Credit,65
921,11-10-2028,718,1085,nan,0,66.13,267.4,paypal,28
9214,14-06-2031,205,1026,Boo E,1,159.55,4635.9,paypal,2
6641,07/26/2028,431,1009,Bookk H,0,8.87,168.88,Credit,53
7695,12/09/2029,577,1040,Bookk H,-5,140.24,4323.42,nan,17
8231,05-09-2026,830,1004,Book A,18,94.98,4586.06,nan,86
7127,19-04-2025,910,1041,Book I,7,121.41,3578.8,nan,-1
4279,16-02-2028,482,1017,nan,15,192.67,2932.0,debit card,56
2984,06/13/2025,405,1039,Book O,18,171.34,1870.55,paypal,29
131,07/16/2026,562,1070,nan,14,72.95,4003.21,Credit Card,64
7981,17-02-2027,308,1090,nan,5,102.61,3362.6,nan,52
2668,06/06/2034,492,1016,Book R,15,42.89,630.56,nan,-5
7139,25-12-2035,995,1027,Book F,11,140.14,3604.43,Cash,83
3224,28-07-2034,390,1079,Book S,10,164.72,3029.45,Credit Card,-6
7694,08/27/2033,271,1002,Book P,18,116.24,837.96,Cash,48
5393,01-11-2024,367,1049,Book O,10,42.53,3734.91,Debit,2
615,04-10-2026,493,1016,Bookk H,-5,46.07,1464.29,Credit Card,35
4685,01/05/2032,379,1025,Book O,2,88.23,2219.3,debit card,15
1467,05/22/2032,797,1085,Book O,-1,69.79,3347.74,Debit,24
4498,05/01/2032,35,1034,Book P,10,25.91,1967.87,Cash,37
3043,11-11-2032,624,1068,Book K,-4,105.96,2815.82,Credit Card,43
2420,01-07-2029,955,1057,Book S,8,61.21,3727.46,paypal,78
5086,05/25/2032,269,1098,nan,17,143.45,4861.16,Credit,72
3295,12-02-2029,25,1081,Book R,18,61.05,3233.3,Cash,4
6738,06/22/2026,59,1053,Book F,12,97.5,3800.25,debit card,0
1501,02/18/2033,276,1064,nan,17,84.64,1762.5,Cash,56
1522,23-07-2025,650,1098,Book B,15,47.32,1466.6,Credit,18
9213,08/19/2031,699,1026,Boo E,1,86.97,4657.56,paypal,96
4233,10/21/2026,88,1000,Book J,-2,154.96,801.54,paypal,51
7687,16-03-2033,959,1063,Book D,14,188.9,4040.67,Cash,-4
8821,05-07-2034,168,1063,Book F,11,94.7,3592.37,Cash,54
4431,07/08/2027,405,1065,Book L,4,167.69,1985.65,nan,66
391,06/10/2027,388,1030,Book R,10,116.81,4086.79,Debit,25
9957,25-02-2030,224,1043,nan,8,22.05,3075.98,Debit,-9
7125,27-11-2032,483,1075,Bookk H,13,188.27,4969.7,debit card,-10
5914,01/03/2036,750,1083,Book M,6,123.32,1415.63,debit card,48
8593,03-01-2026,865,1050,Book L,5,14.95,2984.69,paypal,24
4807,06/01/2025,547,1082,Book D,-5,140.21,1883.33,debit card,17
9049,09/24/2032,141,1065,Book T,-3,192.46,4989.26,Credit Card,92
8239,14-09-2025,835,1012,Book O,12,182.15,3021.65,Credit,83
8045,26-06-2024,310,1074,Book A,4,85.68,833.9,Cash,58
9881,26-07-2023,202,1049,nan,-1,130.76,2303.08,Credit,71
3994,08/26/2035,273,1028,Book L,3,115.99,4406.15,paypal,96
9649,23-04-2035,806,1013,Book R,3,54.08,2921.29,paypal,79
6610,13-11-2035,820,1059,Bookk H,10,59.52,3032.77,Debit,70
5320,07-01-2032,890,1094,Book P,14,32.69,331.21,Cash,27
7120,10/19/2032,853,1025,Bookk H,19,133.32,3772.62,Cash,10
2422,05/11/2036,990,1017,Book P,-3,18.34,479.92,Debit,-7
5605,09/15/2035,535,1064,Book R,12,99.15,4624.68,debit card,92
1751,10/23/2032,133,1023,Book M,6,171.12,4905.73,Debit,31
9110,01/21/2030,785,1030,nan,7,126.34,2704.64,Cash,82
9817,03/09/2027,224,1084,Book T,19,9.64,3876.86,Cash,78
339,02/23/2026,533,1086,Book L,-1,34.14,4456.24,Credit,25
8408,11/18/2025,758,1052,nan,-5,29.95,3543.58,nan,73
1342,06/29/2029,67,1011,Book J,4,49.99,2852.42,nan,43
9642,09-05-2034,525,1022,Book T,16,135.4,4309.36,Credit,0
7983,10/28/2030,959,1019,Book M,5,77.41,794.08,paypal,27
3641,31-03-2036,150,1055,Book J,-3,65.56,3172.13,Cash,90
330,05-12-2035,935,1010,Book L,15,61.11,2497.03,debit card,74
8922,12-02-2033,879,1040,Book D,14,167.11,2445.09,Credit,90
3005,02/28/2023,858,1012,Book K,9,166.3,52.03,Debit,7
6961,18-02-2036,833,1008,Book O,14,104.91,3741.0,paypal,81
4091,25-08-2026,582,1063,Bookk H,17,153.02,4374.04,paypal,-4
2323,04-07-2026,484,1064,Book P,19,129.54,158.79,Debit,75
6668,05-10-2030,28,1018,nan,6,48.53,4491.02,Debit,35
7010,06-08-2035,618,1053,Bookk H,0,82.11,418.9,Cash,36
4198,01-12-2031,49,1018,Bok N,18,113.34,4620.29,Cash,3
3550,06-06-2023,754,1037,Book D,9,133.38,2622.21,Cash,-4
8364,02/22/2034,194,1074,Book K,17,115.09,2902.82,Credit Card,55
4204,11/22/2027,833,1041,Book L,14,73.71,2627.71,Cash,49
9406,10/07/2024,942,1030,Book L,6,130.33,2197.16,Credit,24
9031,22-03-2032,463,1017,Book O,7,117.0,4665.8,nan,40
6186,02/20/2026,761,1011,Book M,17,87.19,3134.21,Credit,14
1640,08-05-2025,778,1027,Book P,0,99.59,1119.5,debit card,75
61,03-04-2026,288,1064,Boo E,-3,64.68,166.48,Cash,63
1241,28-08-2023,913,1051,Book G,11,32.07,2749.79,Credit,8
5761,24-10-2034,680,1080,Book I,18,163.55,1526.5,debit card,7
5137,30-12-2025,244,1036,Bookk H,19,116.16,4683.14,Cash,5
2344,31-03-2035,387,1084,Boo E,6,109.5,1041.93,Cash,85
2121,06-04-2028,521,1022,Book J,2,119.55,3226.78,paypal,96
1525,30-01-2024,234,1071,Book T,-1,83.28,942.72,nan,85
7618,11/25/2035,568,1000,Book T,-2,89.01,4450.74,debit card,96
154,06/08/2032,88,1000,nan,10,31.68,2979.82,debit card,10
482,04-01-2023,67,1032,Book A,5,148.29,1044.51,Cash,10
6123,12/03/2026,673,1020,Bok N,-1,133.86,1506.75,paypal,76
7675,10/08/2030,176,1098,Book A,1,128.69,2363.06,Cash,0
7102,20-05-2029,499,1056,nan,14,74.0,1469.44,Debit,-4
1763,01/13/2027,573,1082,Book G,15,29.85,2140.12,paypal,44
7716,26-01-2027,969,1015,Book K,-2,116.05,1086.42,debit card,-3
9176,29-11-2025,175,1012,Book M,14,186.92,2454.77,Credit,96
7480,03/09/2035,583,1093,Bok N,11,185.99,1882.98,debit card,71
6213,11/17/2027,461,1082,Book S,3,194.74,791.06,Credit,87
4854,03/10/2024,6,1055,nan,-1,57.88,3654.46,Credit Card,87
2712,04/04/2027,89,1028,Boo E,7,101.22,814.56,nan,96
6767,04-01-2028,736,1056,Book M,3,126.41,2714.33,Cash,49
4151,09/01/2032,699,1064,Book T,4,116.47,4280.63,nan,5
1334,09-12-2024,351,1012,Book G,0,112.05,1905.1,Credit Card,49
8379,06/09/2029,228,1097,Book K,11,140.29,4678.99,nan,72
9485,08/11/2024,258,1027,Book S,5,6.91,2917.07,Credit Card,94
9806,07-01-2035,385,1066,Book A,3,61.75,4704.11,Cash,99
9217,10/15/2034,616,1028,Bookk H,5,129.08,1621.09,Debit,-3
3851,08-03-2023,622,1048,Book S,2,24.82,1010.49,debit card,54
8341,12/30/2032,533,1032,Book A,8,166.03,1179.71,Credit,1
4125,29-05-2030,131,1000,Boo E,17,77.2,946.73,Cash,76
9058,05-04-2023,285,1053,Book J,6,53.87,26.97,debit card,77
4789,02/22/2024,644,1006,Book F,1,51.72,1918.12,debit card,87
2867,20-08-2028,704,1052,Book O,13,23.4,2603.25,paypal,83
1387,20-06-2035,403,1099,Book F,3,192.63,1750.29,nan,15
5942,28-12-2027,851,1090,Bookk H,2,99.26,588.52,nan,-5
3068,06/17/2029,808,1047,nan,5,188.05,3000.23,paypal,28
9153,03-01-2028,987,1090,Book S,-4,159.13,1700.2,Credit Card,81
3630,22-03-2036,664,1087,Book G,0,148.85,4467.4,Cash,90
9553,01/02/2025,123,1071,Book L,8,90.76,4060.22,Credit Card,54
9044,07-04-2025,257,1082,Book B,6,43.46,3457.34,debit card,4
3029,09/05/2036,309,1008,Book K,10,78.5,3188.88,Credit,10
2970,02/12/2024,982,1067,Book F,18,73.89,110.95,debit card,19
8647,05-10-2029,562,1087,Book O,-3,144.37,2008.53,Cash,49
6137,12/31/2031,609,1050,nan,13,112.57,4801.75,Debit,97
8802,12/29/2033,260,1099,nan,9,122.8,2543.68,Credit,10
4264,02/26/2026,541,1015,Book B,-3,160.86,3552.2,debit card,25
646,01/29/2029,628,1092,Book G,4,80.57,4993.4,Cash,84
9752,09/12/2035,345,1087,Boo E,14,28.66,1862.2,nan,9
2075,02/04/2027,813,1045,nan,4,93.77,383.77,Credit,66
342,12/05/2031,171,1002,Book D,2,191.24,2617.55,Credit Card,15
8042,02/16/2025,9,1009,nan,17,19.06,3812.38,Debit,91
1623,31-03-2033,762,1070,Book S,-5,21.7,294.73,Cash,74
7142,07-03-2029,531,1071,Book A,13,69.24,2297.6,Credit,35
5797,02/20/2028,787,1092,Book A,1,93.89,2768.62,Credit,-4
7185,19-07-2025,357,1087,Boo E,7,116.7,361.34,debit card,22
8233,01/27/2033,152,1051,Book L,9,89.64,4174.15,nan,-9
5476,22-07-2036,107,1064,Book R,18,78.49,2707.96,Credit Card,21
9542,10/20/2033,150,1019,nan,-1,49.74,1163.79,paypal,16
75,06-01-2031,577,1040,Book J,7,64.6,3969.2,debit card,55
8634,12/10/2023,114,1081,nan,4,155.71,709.35,Debit,25
9325,02/17/2029,705,1021,Book R,10,20.89,2059.09,Credit,1
2052,25-12-2034,810,1048,Book F,2,47.0,4293.34,paypal,53
2542,06/01/2036,76,1017,Book I,15,25.16,4633.47,Debit,28
1302,06/09/2023,861,1091,Book I,5,141.0,4458.42,Credit Card,21
5878,09/20/2026,391,1030,Book O,4,76.8,2199.86,nan,22
7369,05/10/2031,843,1082,Book O,18,136.51,2051.63,Debit,6
1305,01/23/2027,409,1046,Book O,12,41.95,3537.53,Cash,-8
8429,06/27/2024,921,1062,Book P,5,6.95,3264.81,debit card,47
9189,28-10-2027,475,1092,Book T,12,121.04,4541.05,paypal,8
2600,12-06-2024,732,1037,Book P,19,70.78,2471.2,paypal,25
2574,01/12/2030,527,1066,Book P,-4,128.31,4914.26,debit card,18
3187,06/04/2033,381,1083,Book D,9,121.31,433.01,debit card,89
2769,24-02-2029,448,1032,Book G,-2,126.72,4750.92,Credit Card,96
4832,08/25/2036,395,1015,Book K,10,66.14,4992.76,debit card,56
4224,20-03-2035,248,1007,Book G,10,61.02,1264.0,Debit,48
9748,04/11/2036,441,1061,Book R,14,195.37,1724.43,paypal,60
2107,22-03-2025,899,1069,Book L,6,143.29,1654.75,Credit,11
2680,06/12/2026,599,1074,Book T,16,121.18,807.8,nan,46
1388,05/31/2031,669,1049,Book F,16,47.58,330.05,Cash,92
9026,10-05-2032,367,1050,Book D,15,156.67,1660.49,Credit,13
9758,28-02-2026,67,1083,Book O,0,195.03,2985.61,paypal,6
7084,17-11-2029,886,1087,Book A,3,161.23,1683.25,Credit,73
1280,02/01/2027,502,1055,Book B,-3,101.48,1299.65,Cash,4
805,04-05-2036,342,1087,Book G,-4,50.83,3735.99,paypal,67
1556,12/30/2030,899,1099,nan,11,167.88,1368.04,Debit,37
9584,03/03/2029,123,1073,Bookk H,18,147.15,3108.46,Credit Card,45
4567,23-03-2033,680,1098,Book G,18,156.45,1267.54,paypal,28
9768,06/12/2033,958,1080,Bookk H,17,108.57,2096.59,debit card,-3
4842,05/06/2023,573,1083,Book J,14,142.27,4051.57,Credit Card,5
3595,12/27/2032,967,1014,Book L,10,194.49,3505.63,paypal,-5
6036,22-09-2035,566,1003,Book R,11,9.0,3591.51,Credit,-1
6853,05/28/2032,987,1033,Book B,16,10.34,3562.1,debit card,28
8706,04-04-2025,172,1041,Book A,7,192.18,3915.57,Cash,61
4178,03/31/2032,688,1064,Book G,9,45.43,4065.2,paypal,72
1309,05-03-2032,303,1037,Book J,19,197.89,2481.88,Cash,76
3453,10/24/2032,121,1097,Book K,1,45.38,1207.36,Cash,1
3696,04-07-2031,138,1097,Book P,4,46.46,4096.52,paypal,87
4243,11/05/2032,81,1032,Book K,16,90.94,1473.94,paypal,44
2199,03-06-2036,948,1081,nan,10,146.4,1267.79,Credit,-9
8967,04/28/2035,829,1011,Book P,7,187.5,2194.8,nan,74
4426,08-03-2031,870,1091,Book A,12,97.69,3436.71,Debit,2
6151,08/07/2029,666,1036,Book J,-1,180.19,2137.78,paypal,67
944,14-11-2024,928,1095,Book O,-5,94.0,361.37,debit card,74
823,01/20/2033,728,1030,Book J,-2,131.78,4419.87,Cash,57
5006,09-07-2032,265,1021,Book K,17,75.19,1428.7,nan,25
6613,12/04/2025,28,1037,Book A,1,195.74,1572.11,Credit,95
8357,08/07/2034,250,1078,Book K,14,155.76,1356.87,debit card,1
5620,03-12-2031,579,1054,nan,18,19.63,3179.77,Debit,-1
4548,05/30/2032,133,1061,nan,8,181.51,3268.69,debit card,97
2539,19-10-2030,565,1033,Book F,15,170.22,2594.23,Credit,49
5208,04/07/2023,77,1080,Book A,16,105.73,4284.59,Credit Card,4
9612,10-04-2025,582,1074,Bookk H,1,34.69,1211.1,debit card,-6
9104,09/05/2030,463,1015,Book G,17,89.05,1165.77,nan,-6
3055,27-07-2032,232,1012,Book L,7,31.33,4992.55,nan,81
3676,07-03-2030,62,1066,Book P,1,181.04,2903.97,Credit,-2
7777,01/13/2030,437,1073,Book K,19,78.09,2738.0,paypal,-3
7219,02/06/2032,547,1099,Book K,0,109.15,2842.37,debit card,42
6723,12/10/2028,81,1056,Book P,14,178.43,2796.21,Cash,-3
3301,03/25/2032,87,1046,Boo E,5,70.7,384.75,Credit,20
3311,12-05-2033,868,1057,Book J,3,197.88,3633.32,paypal,71
7222,04/28/2024,97,1011,Book R,8,85.27,2473.12,debit card,47
8520,03-05-2028,365,1029,Book F,-4,53.69,3751.76,debit card,30
5955,12-06-2032,513,1095,Book A,12,17.25,3933.96,nan,84
833,09/28/2025,208,1097,Book I,8,110.06,2269.93,paypal,43
3463,04-08-2035,315,1067,Book S,4,115.16,4786.17,paypal,-4
7644,08/18/2030,421,1065,Book D,7,196.44,472.85,debit card,95
55,21-04-2031,640,1065,Book F,11,15.75,48.85,debit card,8
3452,07/27/2032,369,1055,Book I,13,23.59,4113.55,debit card,6
6306,09/03/2030,649,1025,Book S,2,166.83,2494.06,nan,22
1482,24-03-2034,435,1055,Book O,0,69.93,4623.33,debit card,-5
4874,12-03-2032,600,1022,Bookk H,16,42.71,4918.87,Credit,57
8039,30-10-2029,195,1069,Book I,10,194.18,4723.41,Cash,70
3336,25-08-2036,343,1039,Book L,-2,177.91,896.72,Credit,9
6017,04/09/2034,594,1051,Book D,17,70.16,972.31,Credit Card,56
4927,08/27/2025,556,1062,Book B,2,74.51,3573.98,Cash,17
5798,06/15/2025,535,1067,Book S,-2,148.84,1290.22,Cash,66
9930,12/10/2026,790,1085,nan,12,149.78,2684.56,nan,82
5084,08/15/2025,612,1043,Book S,13,157.37,984.05,Credit Card,-1
6646,21-03-2033,709,1058,Book D,5,25.65,3899.76,debit card,75
5491,04/18/2024,863,1062,Boo E,8,133.12,3898.44,nan,74
769,28-01-2032,654,1082,Book T,4,30.21,811.04,Credit,9
2066,10/01/2026,764,1013,Book D,6,162.23,4109.56,Cash,84
9598,09/06/2030,570,1024,nan,6,36.0,96.52,Cash,84
7312,08-01-2023,984,1056,Book S,11,54.26,2904.7,Cash,47
8478,12-02-2036,58,1049,Book M,5,9.97,4790.72,Credit Card,16
4525,02/28/2032,375,1051,Book F,-1,7.17,4745.35,Debit,82
2718,04/27/2032,246,1091,Book L,10,141.55,1732.4,Credit,51
2080,16-02-2023,640,1008,Book L,4,9.7,4436.28,Cash,83
8915,03-11-2032,275,1089,Bok N,4,185.2,2592.89,Credit Card,79
952,15-11-2023,695,1022,Book A,-2,75.39,1734.16,debit card,89
8059,12-02-2031,475,1002,Book F,4,171.41,3043.17,nan,23
2483,02/04/2026,125,1076,Book F,5,74.16,4499.3,Credit Card,64
1760,07/15/2026,208,1071,Book B,14,152.18,111.18,Credit Card,69
4423,04-04-2035,453,1087,Book M,-1,17.7,1408.67,debit card,43
6705,09/04/2028,624,1051,Book L,5,23.48,3270.46,debit card,9
5183,14-05-2030,31,1007,Book M,5,113.46,376.42,nan,82
8534,05-08-2028,143,1087,Book O,13,58.58,4855.75,Credit Card,19
3702,01/12/2028,916,1045,Book D,17,41.66,1991.16,Credit,7
4244,07/26/2035,927,1073,Book K,18,61.04,4835.21,Cash,99
689,05/24/2034,592,1082,Book K,1,23.47,1971.65,Debit,71
3433,11/24/2032,132,1000,Book B,16,17.67,4854.9,debit card,68
4945,02/08/2027,652,1055,Boo E,16,105.12,221.46,nan,92
967,11/03/2023,336,1045,Book J,-4,72.1,3881.1,paypal,33
9582,11/18/2035,635,1074,Bok N,3,168.1,2252.04,Debit,5
2714,13-08-2026,922,1067,Boo E,17,79.51,4958.91,paypal,24
4758,08/13/2025,426,1055,Bok N,-5,89.23,1066.4,debit card,-2
9643,03-05-2025,272,1061,Book O,1,69.8,4931.21,Credit Card,50
